symbol,ex_date,ratio_new,ratio_old,factor,price_ratio,vol_gate_day,vol_gate_persist,price_dev,gap_days,persistence
OPEX,2026-03-11,12,35,0.342857,0.341654,0.3328,0.1817,0.003516,2,persistent
OPGN,2023-01-05,1,18,0.055556,0.055407,0.7622,0.2009,0.002675,1,persistent
OPGN,2024-05-20,3,29,0.103448,0.104265,0.4455,0.6346,0.007868,6,persistent
OPI,2026-06-25,1,100,0.01,0.011012,0.0119,0.0075,0.096418,262,persistent
OPRT,2023-11-07,28,17,1.647059,1.646893,1.4367,1.2275,0.000101,1,persistent
OPT,2024-06-17,31,22,1.409091,1.405941,2.1749,1.0929,0.002238,14,persistent
OPTU,2026-07-01,28,17,1.647059,1.647727,0.9142,0.7845,0.000406,1,bad-open-print
OPTXW,2026-06-17,7,10,0.7,0.706714,0.6156,0.4228,0.009545,1,persistent
OPTXW,2026-08-03,16,23,0.695652,0.695652,0.823,0.5487,0.0,5,persistent
ORC,2022-08-31,1,5,0.2,0.198529,0.8787,0.7408,0.00738,1,persistent
ORCX,2026-03-20,8,23,0.347826,0.348725,0.0578,0.1985,0.002581,1,persistent
ORGN,2026-03-20,1,30,0.033333,0.033303,1.1348,0.0531,0.000901,1,persistent
ORGNW,2023-08-10,6,1,6.0,6.04717,206.8,3.2,0.007831,35,persistent
ORGS,2024-09-25,3,35,0.085714,0.086237,1.1037,0.5712,0.006075,1,persistent
ORKT,2025-11-05,31,16,1.9375,1.95,1.2945,2.7443,0.006431,37,persistent
ORLY,2025-06-10,15,1,15.0,14.95844,13.7046,7.8852,0.002775,1,persistent
ORTX,2023-03-10,11,100,0.11,0.110103,0.2649,0.2164,0.000935,1,persistent
OSA,2023-10-30,40,27,1.481481,1.485714,1.0,1.01,0.002853,41,persistent
OSAAW,2023-06-08,7,11,0.636364,0.634921,0.4,0.468,0.00227,52,persistent
OSCX,2026-03-24,9,32,0.28125,0.28161,0.1552,0.1552,0.00128,4,persistent
OSCX,2026-05-13,7,10,0.7,0.71214,1.0,1.0,0.017194,6,persistent
OSI WS,2022-05-31,4,9,0.444444,0.444759,3.06,0.09,0.000708,4,persistent
OSI WS,2023-05-22,7,10,0.7,0.700719,0.458,0.7634,0.001026,6,persistent
OST,2024-12-31,3,40,0.075,0.074627,2.6106,0.6861,0.004988,1,persistent
OTLK,2023-08-30,23,5,4.6,4.59433,5.0969,1.2735,0.001233,1,persistent
OTLK,2024-03-14,2,35,0.057143,0.056536,0.5188,0.2614,0.010678,1,persistent
OTLK,2024-11-27,64,13,4.923077,4.96106,420.2175,17.1747,0.007686,1,persistent
OTLY,2025-02-18,1,20,0.05,0.050254,0.094,0.3197,0.005063,4,persistent
OTMO,2023-08-04,2,31,0.064516,0.065263,1.5986,0.3552,0.011512,1,persistent
OTRK,2023-07-28,3,20,0.15,0.150389,3.03,0.29,0.002591,1,persistent
OTRK,2024-09-23,1,16,0.0625,0.063462,2.7486,0.0457,0.015267,3,persistent
OTRKP,2022-03-29,3,5,0.6,0.598468,0.6645,0.6645,0.002556,12,bad-open-print
OUST,2023-04-21,3,29,0.103448,0.102015,0.1573,0.0969,0.013949,1,persistent
OWLT,2023-07-10,2,27,0.074074,0.072912,0.1468,0.0525,0.015813,3,persistent
OWNB,2025-11-20,13,9,1.444444,1.446127,2.0,2.0,0.001164,21,persistent
OXBRW,2021-10-22,15,28,0.535714,0.535862,0.6667,0.5,0.000276,17,persistent
OXLC,2025-09-08,4,19,0.210526,0.211214,0.8006,0.4833,0.003263,3,persistent
PAFO,2022-11-30,26,15,1.733333,1.733558,0.9879,1.0197,0.00013,8,persistent
PALI,2023-08-09,64,23,2.782609,2.787347,2.5177,1.4548,0.001701,1,persistent
PALI,2024-04-08,1,16,0.0625,0.062589,0.8173,0.2443,0.00142,3,persistent
PALL,2026-05-18,5,1,5.0,5.039875,2.1255,5.9186,0.007943,3,persistent
PANW,2024-12-16,2,1,2.0,1.98746,1.4194,2.7937,0.00629,3,persistent
PAPL,2025-07-23,9,25,0.36,0.36015,29.457,0.5703,0.000416,1,bad-open-print
PAQCW,2022-05-16,26,15,1.733333,1.731902,0.96,2.48,0.000826,60,persistent
PAQCW,2022-07-01,29,12,2.416667,2.416667,1.3636,1.0909,0.0,15,persistent
PASG,2025-07-14,2,35,0.057143,0.057401,1.6091,0.5221,0.004514,3,persistent
PATK,2024-12-16,3,2,1.5,1.499443,2.2398,1.8883,0.000371,3,persistent
PAVM,2023-12-07,2,27,0.074074,0.073576,0.0535,0.0982,0.006743,1,persistent
PAVM,2026-01-02,1,29,0.034483,0.034536,0.0195,0.0169,0.001543,2,persistent
PAVS,2023-10-24,40,27,1.481481,1.480687,1.13,0.76,0.000537,27,persistent
PAVS,2026-03-31,1,15,0.066667,0.06714,7.4214,0.058,0.00707,1,persistent
PAYOW,2022-05-11,10,7,1.428571,1.428003,0.7309,1.9934,0.000398,5,persistent
PBLA,2023-04-12,21,31,0.677419,0.67794,0.7498,0.38,0.000769,1,persistent
PBLA,2024-01-18,4,65,0.061538,0.060852,0.0856,0.3747,0.011213,1,persistent
PBTS,2023-09-22,5,29,0.172414,0.172789,6.1087,0.2527,0.002175,1,persistent
PCAR,2023-02-08,3,2,1.5,1.499388,1.2822,1.4269,0.000408,1,persistent
PCLA,2026-01-27,1,29,0.034483,0.034915,0.0037,0.0749,0.01245,4,persistent
PCSA,2025-12-17,1,40,0.025,0.022589,40.5026,0.2949,0.101393,1,persistent
PCTTU,2023-10-12,31,19,1.631579,1.63,1.636,1.636,0.000968,113,persistent
PCTTU,2024-11-08,5,13,0.384615,0.383815,0.6667,0.6667,0.002083,135,persistent
PCTTW,2022-03-03,10,7,1.428571,1.426136,1.3333,2.0667,0.001706,2,bad-open-print
PCTTW,2024-11-18,17,26,0.653846,0.65445,0.5,1.0,0.000924,63,persistent
PCTTW,2025-03-25,9,5,1.8,1.794872,1.0,1.5,0.002853,35,persistent
PCTTW,2026-02-19,5,1,5.0,4.989154,0.0303,24.2424,0.002172,70,persistent
PDYNW,2024-12-26,5,11,0.454545,0.454545,1.0677,0.5015,0.0,2,persistent
PDYNW,2024-12-27,29,65,0.446154,0.447183,4.5681,0.4677,0.002304,1,bad-open-print
PEARW,2022-05-03,7,10,0.7,0.711409,0.4651,0.4651,0.016168,4,persistent
PEARW,2022-06-14,65,29,2.241379,2.238587,1.5385,3.0769,0.001247,11,persistent
PECE,2026-06-12,32,65,0.492308,0.495,0.2173,0.3169,0.005454,2,bad-open-print
PED,2026-03-13,1,21,0.047619,0.048158,0.1859,0.1127,0.011249,1,persistent
PEGA,2025-06-23,2,1,2.0,2.011144,1.8922,2.7977,0.005556,3,persistent
PEGY,2024-06-12,4,65,0.061538,0.06093,0.15,0.0692,0.009933,1,persistent
PEGY,2024-10-17,1,50,0.02,0.020569,1.2576,0.1681,0.028058,1,persistent
PEI,2022-06-16,1,17,0.058824,0.05875,5.04,0.687,0.001251,1,persistent
PETS,2023-10-31,17,12,1.416667,1.41821,1.6944,1.361,0.001089,1,persistent
PETV,2023-10-27,31,22,1.409091,1.406452,1.8824,2.1176,0.001875,17,persistent
PETVW,2021-12-31,25,17,1.470588,1.4703,0.6667,2.0,0.000196,22,persistent
PETWW,2022-09-07,11,25,0.44,0.439147,0.032,0.352,0.001941,1,bad-open-print
PETZ,2022-06-14,1,22,0.045455,0.044872,0.0607,0.0284,0.012903,1,persistent
PFDRW,2022-03-14,31,16,1.9375,1.950622,1.3818,1.8182,0.00675,25,persistent
PFDRW,2022-05-11,7,4,1.75,1.7505,1.0,1.0,0.000286,37,persistent
PFSA,2026-07-07,1,26,0.038462,0.038604,0.0911,0.155,0.003693,1,persistent
PGRWW,2022-02-28,27,17,1.588235,1.588235,1.0,1.0,0.0,17,persistent
PGSS WS,2022-06-14,15,32,0.46875,0.469286,0.0978,0.978,0.001142,1,bad-open-print
PGSS WS,2022-06-15,65,32,2.03125,2.028566,1.9139,1.9139,0.001322,1,persistent
PGSS WS,2024-02-02,12,25,0.48,0.4796,0.597,0.4776,0.000834,1,persistent
PGY,2024-03-08,1,12,0.083333,0.083565,0.1352,0.1909,0.002782,1,persistent
PGYWW,2022-12-12,7,4,1.75,1.75,2.0,1.6,0.0,13,persistent
PGYWW,2025-07-23,5,18,0.277778,0.278429,0.0305,0.1053,0.002342,20,persistent
PHGE,2024-08-26,3,29,0.103448,0.102612,0.0084,0.1152,0.008117,3,persistent
PHGE,2025-11-25,1,18,0.055556,0.055577,0.013,0.0371,0.000385,1,persistent
PHGE U,2022-12-19,5,3,1.666667,1.666667,0.8547,1.188,0.0,54,bad-open-print
PHIO,2023-01-26,2,25,0.08,0.079294,0.7496,0.1739,0.00887,1,persistent
PHIO,2024-07-05,2,17,0.117647,0.116667,4.3366,0.9901,0.008368,2,persistent
PHOE,2025-06-27,21,13,1.615385,1.619366,1.8018,1.9099,0.002461,1,bad-open-print
PHUN,2024-02-27,1,50,0.02,0.019465,0.0122,0.0174,0.02712,1,persistent
PHXM,2023-09-19,3,35,0.085714,0.085616,4.4018,0.1689,0.001142,4,persistent
PICC WS,2022-05-11,21,32,0.65625,0.656895,0.3303,0.8404,0.000982,1,persistent
PICC WS,2022-05-12,11,7,1.571429,1.566986,1.9512,0.8404,0.002831,1,bad-open-print
PICC WS,2022-05-24,29,20,1.45,1.452087,1.3442,2.0548,0.001438,7,persistent
PIII,2025-04-14,1,50,0.02,0.021996,0.0844,0.0405,0.095133,4,persistent
PIIIW,2022-05-13,28,17,1.647059,1.648936,1.0837,0.8417,0.001139,35,persistent
PIIIW,2023-02-21,65,14,4.642857,4.653913,6.0,31.14,0.002378,102,persistent
PIPR,2026-03-24,4,1,4.0,3.989725,5.3934,3.3406,0.002572,1,persistent
PIRS,2024-04-23,1,70,0.014286,0.013474,0.4399,0.0113,0.058472,1,persistent
PIXY,2023-10-16,1,20,0.05,0.049303,0.1037,0.2509,0.014042,3,persistent
PIXY,2024-08-06,7,5,1.4,1.401709,1.52,0.67,0.00122,8,persistent
PLAG,2022-12-08,2,3,0.666667,0.66506,1.0,1.0,0.002413,21,persistent
PLAG,2023-11-20,13,8,1.625,1.623269,2.0,1.6,0.001066,26,persistent
PLAG,2024-04-02,17,12,1.416667,1.416507,1.0811,0.8108,0.000113,62,persistent
PLAG,2024-06-03,2,13,0.153846,0.152867,0.1166,0.1494,0.006384,3,persistent
PLAG,2026-08-12,31,6,5.166667,5.123077,353.9574,4.8379,0.008473,1,persistent
PLMIW,2024-02-07,16,65,0.246154,0.245158,0.2886,0.5657,0.004053,63,persistent
PLRZ,2025-12-04,5,12,0.416667,0.417516,63.3885,0.5335,0.002038,1,persistent
PLTN,2024-05-29,28,17,1.647059,1.655832,0.8333,2.2867,0.005312,5,persistent
PLTZ,2025-12-09,16,65,0.246154,0.246102,0.1375,0.3079,0.000212,1,persistent
PLUR,2024-04-01,11,80,0.1375,0.137691,0.0086,0.7343,0.001388,4,persistent
PLUR,2026-05-21,31,21,1.47619,1.47541,1.0471,2.0942,0.000529,8,persistent
PMAX,2025-10-13,11,26,0.423077,0.422559,171.5429,0.8646,0.001225,4,bad-open-print
PMAX,2026-04-17,1,11,0.090909,0.091226,0.3951,0.3221,0.003478,1,persistent
PMN,2025-11-28,1,22,0.045455,0.045078,0.1714,0.0195,0.008329,2,persistent
PMNT,2024-07-02,13,8,1.625,1.625,2.0,2.0,0.0,35,persistent
PNBK,2025-02-10,31,64,0.484375,0.484321,3085.0831,0.4798,0.000112,3,persistent
PNQI,2023-07-17,5,1,5.0,5.019721,3.1092,3.546,0.003936,3,persistent
POAI,2023-04-24,1,18,0.055556,0.055768,0.0017,0.0414,0.003808,3,persistent
POL,2023-11-22,24,17,1.411765,1.411765,0.75,1.1,0.0,2,persistent
POL,2024-02-13,18,11,1.636364,1.638514,1.1601,1.1659,0.001313,1,persistent
POLA,2024-11-19,7,50,0.14,0.13986,0.0061,0.1214,0.001,1,persistent
POND WS,2022-12-05,23,40,0.575,0.573333,0.5106,0.3429,0.002903,3,bad-open-print
PONX,2026-07-23,5,29,0.172414,0.172372,0.1202,0.1629,0.000241,3,persistent
POTX,2022-06-13,3,17,0.176471,0.176919,2.0031,0.1538,0.002535,3,persistent
POW,2025-10-29,32,65,0.492308,0.49245,0.0057,0.0113,0.000289,1027,persistent
PPBT,2024-09-24,1,15,0.066667,0.066098,1.3072,0.6536,0.008567,8,persistent
PPBT,2026-03-02,1,10,0.1,0.099731,0.1988,0.2525,0.002694,3,persistent
PPLT,2026-05-18,10,1,10.0,10.010056,3.2412,5.4295,0.001005,3,persistent
PRAX,2023-11-29,7,100,0.07,0.069576,0.8341,0.084,0.006072,1,persistent
PRE,2023-11-14,2,29,0.068966,0.068512,0.3278,0.4944,0.006594,1,persistent
PRF,2023-07-17,5,1,5.0,5.006965,8.7199,6.9803,0.001392,3,persistent
PRFX,2026-02-06,17,100,0.17,0.169658,1.3074,0.7117,0.002013,1,persistent
PRFZ,2023-07-17,5,1,5.0,4.981079,5.9023,5.2837,0.003791,3,persistent
PRHI,2026-06-02,3,22,0.136364,0.135188,0.47,0.18,0.00866,1,persistent
PRLHW,2023-05-03,13,20,0.65,0.649479,0.3448,0.5111,0.000802,152,bad-open-print
PRPL,2026-07-20,1,21,0.047619,0.047379,0.0329,0.1185,0.005061,3,persistent
PRPO,2023-09-22,1,23,0.043478,0.043781,0.2268,0.0567,0.006932,1,persistent
PRSO,2024-01-03,3,100,0.03,0.030299,0.0153,0.01,0.009907,7,persistent
PRTG,2024-01-29,15,8,1.875,1.873247,1.5,1.0,0.000935,31,persistent
PRTG,2024-07-05,2,1,2.0,1.993269,1.6,2.68,0.003371,17,persistent
PRTG,2024-08-15,2,65,0.030769,0.03059,2.0236,0.7327,0.005848,1,persistent
PRTS,2026-05-26,7,65,0.107692,0.107515,0.0537,0.0802,0.001644,4,persistent
PSA PRN,2023-01-24,7,10,0.7,0.714456,0.9575,0.7757,0.020441,1,bad-open-print
PSCE,2023-07-17,1,5,0.2,0.199128,0.2551,0.3673,0.004367,3,persistent
PSFE,2022-12-13,3,35,0.085714,0.085938,0.3252,0.5017,0.002601,1,persistent
PSHG,2022-11-15,1,15,0.066667,0.066984,0.4973,0.1907,0.004751,1,persistent
PSNY,2025-12-09,1,32,0.03125,0.03128,0.0373,0.1842,0.000967,1,persistent
PSNYW,2024-02-29,7,10,0.7,0.703704,0.928,0.64,0.005277,31,persistent
PSNYW,2025-01-03,13,50,0.26,0.260358,4.6565,0.0874,0.001377,42,persistent
PSNYW,2025-12-11,1,17,0.058824,0.058232,0.4,0.02,0.010101,15,persistent
PSNYW,2026-07-17,4,17,0.235294,0.23523,75.1064,0.1489,0.000274,3,persistent
PSP,2023-07-17,1,5,0.2,0.200255,2.0,0.1538,0.001274,3,persistent
PSQ,2024-04-10,1,5,0.2,0.197825,0.3365,0.3618,0.010936,1,persistent
PSQH,2026-07-13,1,15,0.066667,0.06645,0.3422,0.3323,0.003263,3,persistent
PSTV,2023-05-01,3,40,0.075,0.075028,1.7567,0.3333,0.00037,3,persistent
PSTV,2026-04-02,1,24,0.041667,0.041549,0.3769,0.349,0.002839,1,persistent
PT,2022-09-19,29,19,1.526316,1.525641,1.808,1.0951,0.000442,35,persistent
PTE,2022-05-17,1,18,0.055556,0.054505,0.4064,0.1613,0.019095,1,persistent
PTIR,2025-07-09,15,1,15.0,15.053412,2.7675,5.7738,0.003555,1,persistent
PTIX,2022-12-19,32,21,1.52381,1.515773,2.0,1.0,0.005288,31,persistent
PTLE,2026-02-27,1,70,0.014286,0.014438,0.0481,0.0495,0.010569,1,persistent
PTN,2022-08-31,1,24,0.041667,0.041059,0.06,0.1146,0.014702,1,persistent
PTPI,2022-12-05,8,65,0.123077,0.122667,4.2933,0.6667,0.003339,10,persistent
PULM,2022-03-01,1,19,0.052632,0.051557,0.1543,0.8266,0.020621,1,persistent
PUYI,2023-12-07,16,11,1.454545,1.456693,1.4545,0.7879,0.001475,8,persistent
PW,2026-06-03,2,27,0.074074,0.073317,1.245,0.5,0.010274,5,persistent
PW PRA,2026-01-21,9,20,0.45,0.449561,2.0,0.01,0.000975,50,persistent
PWM,2024-05-15,7,10,0.7,0.698582,0.6024,0.6988,0.002028,15,bad-open-print
PXJ,2023-07-18,1,5,0.2,0.199203,0.25,0.99,0.003992,5,persistent
PXLW,2025-06-09,2,23,0.086957,0.0872,0.0658,0.1841,0.0028,3,persistent
PXMD,2023-10-31,1,16,0.0625,0.062824,0.1069,0.0722,0.005177,1,persistent
PXS,2022-05-13,9,35,0.257143,0.254558,0.6413,0.406,0.010105,1,persistent
PXSAW,2022-10-25,9,14,0.642857,0.643678,0.77,0.375,0.001276,5,persistent
PYPD,2022-09-02,64,13,4.923077,4.954955,277.5556,20.2694,0.006454,1,persistent
PYPD,2023-03-29,11,6,1.833333,1.83406,1.75,2.5,0.000396,35,persistent
PYPD,2023-09-21,1,31,0.032258,0.032375,0.5525,0.0075,0.003618,1,persistent
PYR,2023-09-26,8,5,1.6,1.595092,0.7547,2.0943,0.003072,5,persistent
QBTS WS,2025-01-08,30,17,1.764706,1.7603,1.5388,2.5756,0.0025,1,persistent
QBTZ,2026-03-23,1,3,0.333333,0.331234,0.1953,0.061,0.006319,3,persistent
QH,2022-08-12,3,31,0.096774,0.09798,0.0583,0.1667,0.012379,1,persistent
QID,2024-04-10,6,31,0.193548,0.195829,0.1657,0.0643,0.011713,1,persistent
QLD,2025-11-20,27,14,1.928571,1.927991,1.3863,1.3277,0.000301,1,persistent
QLGN,2022-11-28,1,10,0.1,0.098391,0.02,0.5545,0.016223,6,persistent
QLGN,2024-11-05,1,40,0.025,0.022719,0.1255,0.0739,0.09567,1,persistent
QLI,2023-10-31,22,7,3.142857,3.146853,3.2787,2.2295,0.001271,202,persistent
QLI,2024-01-11,40,27,1.481481,1.482828,2.0619,1.0515,0.000908,13,persistent
QLI,2024-06-21,1,4,0.25,0.253406,0.318,0.0061,0.013532,1,persistent
QMCO,2024-08-27,3,50,0.06,0.059528,0.0076,0.053,0.007902,1,persistent
QNCX,2026-04-08,7,17,0.411765,0.412497,39.6176,0.5764,0.001776,1,bad-open-print
QNCX,2026-04-13,2,21,0.095238,0.095674,0.145,0.133,0.004564,3,persistent
QNCX,2026-06-30,1,20,0.05,0.050259,0.1708,0.2381,0.005168,1,persistent
QNGY,2022-10-07,1,19,0.052632,0.052865,1.1453,0.8515,0.004428,1,persistent
QNRX,2025-04-09,3,100,0.03,0.029858,0.2493,0.0623,0.004741,1,persistent
QPUX,2026-03-23,9,28,0.321429,0.321686,0.022,0.347,0.000801,3,persistent
QQQY,2024-08-01,1,3,0.333333,0.33141,0.3904,0.1495,0.005787,1,persistent
QRTEA,2022-05-06,22,15,1.466667,1.464286,1.219,1.9248,0.001625,1,persistent
QSG,2023-09-21,30,19,1.578947,1.577465,1.5758,1.2121,0.000939,1,persistent
QSIAW,2023-08-01,1,2,0.5,0.506667,0.5,0.25,0.013245,15,persistent
QSIAW,2025-09-08,29,17,1.705882,1.706667,1.5314,0.9188,0.00046,150,persistent
QSU,2026-03-24,17,100,0.17,0.170413,0.6471,0.3529,0.002424,7,persistent
QTEK,2022-11-15,22,15,1.466667,1.466019,2.0,1.0,0.000441,1,persistent
QTI,2026-01-28,9,100,0.09,0.089655,0.1651,0.0571,0.003839,369,persistent
QTT,2021-12-10,3,28,0.107143,0.106736,0.8693,0.0891,0.003807,1,persistent
QTT,2022-10-11,3,2,1.5,1.504871,1.2931,1.2931,0.003242,21,persistent
QUBX,2025-12-02,5,26,0.192308,0.192133,0.0231,0.1159,0.00091,1,persistent
QXO,2024-07-30,16,3,5.333333,5.355102,432.3341,108.0503,0.004073,1,persistent
RAAQW,2025-10-15,29,65,0.446154,0.445545,0.0645,0.0323,0.001367,5,bad-open-print
RAAS,2023-03-15,7,20,0.35,0.35,0.6323,0.3636,0.0,1,persistent
RAIN,2023-05-22,16,3,5.333333,5.342246,84.8398,13.854,0.00167,3,persistent
RAIN,2025-01-02,11,50,0.22,0.22,0.0275,0.0551,0.0,343,persistent
RAMMW,2022-08-17,5,8,0.625,0.625,0.3077,0.7385,0.0,12,persistent
RAPT,2025-06-17,4,31,0.129032,0.129052,0.3211,0.2083,0.000156,1,persistent
RAY,2025-11-07,2,27,0.074074,0.073759,0.0129,0.0038,0.004257,1,persistent
RAYA,2023-08-16,31,21,1.47619,1.477273,1.3699,1.6164,0.000733,30,persistent
RAYA,2025-12-09,7,10,0.7,0.699187,1.0,0.49,0.001162,15,persistent
RAYA,2026-04-20,3,26,0.115385,0.11485,0.1115,0.0243,0.004641,3,persistent
RBNE,2026-07-09,1,17,0.058824,0.058968,0.5055,0.5331,0.002449,1,persistent
RBNE,2026-07-24,27,17,1.588235,1.587079,1.4989,1.1589,0.000729,1,persistent
RBOT,2024-06-13,3,100,0.03,0.029754,0.1756,0.1411,0.008239,1,persistent
RBT,2023-09-27,9,64,0.140625,0.140884,0.1125,0.1782,0.001838,1,persistent
RCAC,2023-12-21,27,19,1.421053,1.423863,1.5894,1.2384,0.001976,3,persistent
RCD,2024-12-19,31,6,5.166667,5.1772,211.2,150.895,0.002037,562,persistent
RCEL,2025-08-08,40,27,1.481481,1.486111,2.2498,1.5454,0.00312,1,bad-open-print
RCKTW,2023-09-20,11,24,0.458333,0.458684,0.11,0.06,0.000765,6,persistent
RCKTW,2023-12-06,9,29,0.310345,0.31118,0.2457,0.1457,0.002688,64,persistent
RCON,2026-08-25,10,23,0.434783,0.435556,5.1106,0.1301,0.001776,1,persistent
RCRT,2022-10-18,28,17,1.647059,1.647887,1.5267,1.5267,0.000503,14,persistent
RCRT,2023-08-25,1,13,0.076923,0.076557,0.0539,0.0539,0.004765,1,persistent
RDHL,2023-03-23,1,35,0.028571,0.027132,0.0267,0.0154,0.051701,1,persistent
RDHL,2024-08-20,1,22,0.045455,0.044937,0.4681,0.1726,0.011446,1,persistent
RDUS,2023-09-01,7,23,0.304348,0.303432,0.0704,0.0836,0.003015,385,persistent
RDY,2024-11-05,64,13,4.923077,4.880607,3.3558,3.4668,0.008664,1,persistent
REAX,2026-08-25,3,32,0.09375,0.093186,0.2017,0.1812,0.006036,1,persistent
REBN,2024-01-22,1,7,0.142857,0.143396,0.64,0.49,0.003766,5,persistent
RECT,2025-09-25,7,5,1.4,1.398204,0.995,0.8159,0.001284,17,persistent
RELI,2023-02-23,5,64,0.078125,0.07804,2.5625,0.2969,0.00109,1,persistent
RELI,2024-07-01,1,18,0.055556,0.054927,0.258,0.0186,0.011375,3,persistent
RENN,2022-12-22,27,2,13.5,13.544,11.7087,3.0122,0.003254,1,persistent
RENO,2022-05-16,11,16,0.6875,0.687931,0.7692,0.4615,0.000627,5,persistent
RENT,2024-04-03,1,19,0.052632,0.051873,6.236,0.3565,0.014518,1,persistent
REPL,2025-07-22,64,15,4.266667,4.272414,30.6548,2.4077,0.001346,1,persistent
RETL,2021-10-25,29,7,4.142857,4.147212,4.4828,4.8276,0.001051,13,persistent
RETO,2024-03-01,3,26,0.115385,0.114888,2.101,0.503,0.004313,1,persistent
RETO,2025-03-07,3,25,0.12,0.119932,0.1015,0.1968,0.000563,1,persistent
RETO,2025-11-03,2,9,0.222222,0.221875,2.4463,0.3636,0.001564,3,persistent
RETO,2026-02-17,29,19,1.526316,1.527649,2.1521,1.1268,0.000873,4,persistent
REVB,2025-07-07,8,27,0.296296,0.296269,0.4147,0.9133,9.1e-05,4,persistent
REVB,2026-01-28,4,17,0.235294,0.23507,0.9495,0.8346,0.000951,1,persistent
REW,2025-11-20,13,28,0.464286,0.465066,0.1681,0.3853,0.001679,1,persistent
REX,2022-08-08,80,27,2.962963,2.970812,3.957,3.0583,0.002646,3,persistent
REX,2025-09-16,2,1,2.0,1.998692,2.5005,2.0132,0.000654,1,persistent
RFAI,2026-08-21,13,80,0.1625,0.162367,49.5057,0.7114,0.000816,1,persistent
RFEU,2022-09-30,7,5,1.4,1.401442,1.0,1.0,0.00103,191,persistent
RFG,2023-07-17,80,17,4.705882,4.707427,1.03,2.0,0.000328,25,persistent
RFL,2021-10-28,64,13,4.923077,4.921697,66.2124,6.3905,0.00028,1,persistent
RGC,2025-06-16,22,1,22.0,22.371738,382.1581,76.2128,0.016756,3,persistent
RGLS,2022-06-29,3,29,0.103448,0.102582,0.0477,0.0245,0.008407,1,persistent
RGNT,2026-05-29,40,21,1.904762,1.905405,1.0,2.0,0.000338,88,persistent
RGS,2023-11-29,1,18,0.055556,0.054545,0.1367,0.0702,0.018349,1,persistent
RGTIW,2023-08-01,13,28,0.464286,0.464543,0.0145,0.4364,0.000554,53,bad-open-print
RGTIW,2025-01-15,19,28,0.678571,0.679134,0.6088,0.7306,0.000829,1,persistent
RGTU,2026-03-10,17,50,0.34,0.340398,0.0563,0.0981,0.00117,1,persistent
RGTX,2025-12-09,17,4,4.25,4.237975,2.944,1.7028,0.002833,1,persistent
RGTX,2026-03-19,19,70,0.271429,0.271283,0.0244,0.137,0.000538,1,persistent
RHE PRA,2023-07-28,23,4,5.75,5.732143,5.01,1.38,0.00311,200,persistent
RIBT,2022-08-29,3,26,0.115385,0.114903,0.3096,0.892,0.004179,4,persistent
RIDE,2023-05-24,2,31,0.064516,0.063831,1.1012,0.3287,0.010669,1,persistent
RIGL,2024-06-27,1,10,0.1,0.099246,1.6254,0.2163,0.007566,1,persistent
RILYP,2025-01-22,7,5,1.4,1.402256,1.8427,1.1236,0.00161,7,persistent
RILYP,2025-06-05,65,32,2.03125,2.033493,2.0,2.0,0.001104,77,persistent
RIOX,2026-03-19,7,19,0.368421,0.368449,0.0484,0.1399,7.6e-05,1,persistent
RJF,2021-09-22,40,27,1.481481,1.488735,2.1592,1.7589,0.004884,1,persistent
RKDA,2023-03-02,1,64,0.015625,0.016388,9.8132,0.3832,0.047665,2,persistent
RKLZ,2026-03-23,9,70,0.128571,0.127302,0.0012,0.0144,0.009924,3,persistent
RKTA WS,2022-05-03,12,25,0.48,0.48,0.4275,0.5259,0.0,5,bad-open-print
RKTA WS,2022-05-12,7,10,0.7,0.70085,0.3475,0.6885,0.001214,1,bad-open-print
RKTL,2026-03-26,15,29,0.517241,0.517184,0.25,0.5,0.000111,7,persistent
RLI,2025-01-16,65,32,2.03125,2.02203,2.2086,3.0055,0.004549,1,persistent
RLMD,2022-10-13,23,4,5.75,5.747731,18.5562,5.8379,0.000395,1,persistent
RLMD,2024-12-04,70,17,4.117647,4.110997,30.2981,3.1362,0.001616,1,persistent
RMBX,2026-07-28,10,7,1.428571,1.43218,1.4,1.05,0.002523,7,persistent
RMCO,2023-12-05,17,11,1.545455,1.54485,1.0751,1.4915,0.000391,6,persistent
RMED,2022-10-03,1,40,0.025,0.022523,0.1088,0.1075,0.10436,3,persistent
RMTI,2024-11-12,27,19,1.421053,1.41896,1.462,1.8168,0.001474,1,persistent
RMTI,2026-07-01,3,29,0.103448,0.104299,0.8126,0.5232,0.008192,1,persistent
RNAC,2024-04-05,1,29,0.034483,0.034089,0.7524,0.9003,0.011491,1,persistent
RNAZ,2023-05-23,1,24,0.041667,0.041502,0.7309,0.88,0.003971,1,persistent
RNAZ,2024-01-16,1,35,0.028571,0.028147,0.0326,0.478,0.014955,4,persistent
RNAZ,2024-12-04,1,30,0.033333,0.032918,0.0849,0.0129,0.012534,1,persistent
RNAZ,2025-05-15,3,70,0.042857,0.04308,0.1166,0.1627,0.005183,1,persistent
RNERW,2022-03-23,11,32,0.34375,0.34375,0.725,0.25,0.0,1,persistent
RNLX,2023-09-14,7,5,1.4,1.403263,2.0,1.3333,0.002328,17,persistent
RNXT,2024-01-02,19,13,1.461538,1.462025,2.1909,1.1641,0.000333,4,persistent
ROIVW,2022-10-11,7,10,0.7,0.704349,0.3333,0.6667,0.006194,13,persistent
