symbol,ex_date,event,factor,source,verdict,measured_open,measured_close,persistence
TNXP,2024-06-10,REVERSE_SPLIT,0.03125,yahoo,drifted,0.043,0.0473,persistent
TNXP,2025-02-05,REVERSE_SPLIT,0.01,yahoo,corroborated,0.0111,0.0104,persistent
TOMZ,2026-07-20,REVERSE_SPLIT,0.333333333333,yahoo,ex-date-absent,,,
TONX,2023-04-19,REVERSE_SPLIT,0.025,yahoo,ex-date-absent,,,
TONX,2024-10-09,REVERSE_SPLIT,0.005,yahoo,ex-date-absent,,,
TOON,2023-02-13,REVERSE_SPLIT,0.1,yahoo,ex-date-absent,,,
TOP,2026-08-03,REVERSE_SPLIT,0.2,yahoo,corroborated,0.1874,0.1922,persistent
TOPS,2022-09-23,REVERSE_SPLIT,0.05,yahoo,corroborated,0.0392,0.0516,persistent
TOPS,2023-09-29,REVERSE_SPLIT,0.083333,yahoo,corroborated,0.0891,0.088,persistent
TOPW,2026-03-23,REVERSE_SPLIT,0.304348,inband,corroborated,0.2917,0.2928,persistent
TOUR,2026-04-22,REVERSE_SPLIT,0.1,yahoo,corroborated,0.1188,0.1142,persistent
TOVX,2022-07-25,REVERSE_SPLIT,0.1,yahoo,ex-date-absent,,,
TOVX,2024-08-26,REVERSE_SPLIT,0.04,yahoo,corroborated,0.0443,0.0413,persistent
TPET,2024-11-15,REVERSE_SPLIT,0.05,yahoo,corroborated,0.0594,0.0591,persistent
TPET,2026-08-31,REVERSE_SPLIT,0.111111,yahoo,corroborated,0.1102,0.1135,persistent
TPL,2024-03-27,FORWARD_SPLIT,3.0,yahoo,corroborated,2.972,2.9136,persistent
TPL,2025-12-23,FORWARD_SPLIT,3.0,yahoo,corroborated,2.9737,3.0552,persistent
TPST,2025-04-09,REVERSE_SPLIT,0.076923,yahoo,corroborated,0.078,0.0698,persistent
TQQQ,2022-01-13,FORWARD_SPLIT,2.0,yahoo,corroborated,1.9809,2.1564,persistent
TQQQ,2025-11-20,FORWARD_SPLIT,2.0,yahoo,corroborated,1.9192,2.1536,persistent
TR,2022-03-04,FORWARD_SPLIT,1.03,yahoo,corroborated,1.0341,1.0275,persistent
TR,2023-03-03,FORWARD_SPLIT,1.03,yahoo,corroborated,1.0253,1.0241,persistent
TR,2024-03-05,FORWARD_SPLIT,1.03,yahoo,corroborated,1.0287,1.0495,persistent
TR,2025-03-05,FORWARD_SPLIT,1.03,yahoo,corroborated,1.0309,1.025,persistent
TR,2026-03-05,FORWARD_SPLIT,1.03,yahoo,corroborated,1.0335,1.0437,persistent
TRAW,2024-09-23,REVERSE_SPLIT,0.04,yahoo,corroborated,0.0451,0.0427,persistent
TRI,2023-06-23,REVERSE_SPLIT,0.963,yahoo,corroborated,0.9976,0.978,persistent
TRIB,2024-02-23,REVERSE_SPLIT,0.2,yahoo,ex-date-absent,,,
TRIB,2026-07-24,REVERSE_SPLIT,0.0333333333333,yahoo,ex-date-absent,,,
TRKA,2023-06-01,REVERSE_SPLIT,0.038462,inband,corroborated,0.0472,0.0322,persistent
TRNR,2024-06-14,REVERSE_SPLIT,0.025,yahoo,drifted,0.0313,0.0319,persistent
TRNR,2024-11-11,REVERSE_SPLIT,0.01,yahoo,drifted,0.0136,0.0125,persistent
TRNR,2025-06-27,REVERSE_SPLIT,0.1,yahoo,corroborated,0.0946,0.0914,persistent
TRNR,2026-02-24,REVERSE_SPLIT,0.1,yahoo,corroborated,0.0995,0.0926,persistent
TRNR,2026-06-30,REVERSE_SPLIT,0.142857,yahoo,corroborated,0.1313,0.1272,persistent
TRT,2026-01-05,FORWARD_SPLIT,2.0,yahoo,corroborated,1.8671,1.9343,persistent
TRUG,2025-06-23,REVERSE_SPLIT,0.02,yahoo,corroborated,0.0215,0.0242,persistent
TRUG,2026-03-27,REVERSE_SPLIT,0.1,yahoo,corroborated,0.1123,0.1123,persistent
TRVG,2023-11-17,REVERSE_SPLIT,0.2,yahoo,corroborated,0.2167,0.2256,persistent
TRVN,2022-11-10,REVERSE_SPLIT,0.04,yahoo,corroborated,0.0483,0.0496,persistent
TRVN,2024-08-13,REVERSE_SPLIT,0.04,yahoo,corroborated,0.0478,0.0478,persistent
TSCO,2024-12-20,FORWARD_SPLIT,5.0,yahoo,corroborated,4.9955,4.8982,persistent
TSDD,2025-01-13,REVERSE_SPLIT,0.05,yahoo,corroborated,0.0476,0.0521,persistent
TSIB,2026-07-31,REVERSE_SPLIT,0.409091,inband,ex-date-absent,,,
TSLA,2022-08-25,FORWARD_SPLIT,3.0,yahoo,corroborated,2.9428,3.0081,persistent
TSLQ,2024-11-27,REVERSE_SPLIT,0.166667,yahoo,corroborated,0.1676,0.1615,persistent
TSLQ,2025-10-21,REVERSE_SPLIT,0.333333,yahoo,corroborated,0.331,0.3265,persistent
TSLS,2026-03-10,REVERSE_SPLIT,0.1,yahoo,corroborated,0.1014,0.1,persistent
TSLY,2024-02-26,REVERSE_SPLIT,0.5,yahoo,corroborated,0.4992,0.4865,persistent
TSLY,2025-12-01,REVERSE_SPLIT,0.2,yahoo,corroborated,0.2018,0.2002,persistent
TSLZ,2025-10-29,REVERSE_SPLIT,0.05,yahoo,corroborated,0.0506,0.0495,persistent
TSYY,2026-06-02,REVERSE_SPLIT,0.125,yahoo,corroborated,0.1419,0.1246,persistent
TTDU,2026-08-24,REVERSE_SPLIT,0.1,yahoo,corroborated,0.0983,0.0978,persistent
TTEK,2024-09-09,FORWARD_SPLIT,5.0,yahoo,corroborated,4.9721,4.9547,persistent
TTNP,2024-01-09,REVERSE_SPLIT,0.055556,inband,drifted,0.0444,0.0438,persistent
TTOO,2023-10-13,REVERSE_SPLIT,0.01,yahoo,not-corroborated,0.0158,0.021,persistent
TUEM,2022-12-01,REVERSE_SPLIT,0.032258,inband,ex-date-absent,,,
TVGN,2026-03-06,REVERSE_SPLIT,0.02,yahoo,corroborated,0.0188,0.0222,persistent
TVRD,2024-12-31,REVERSE_SPLIT,0.0833333333333,yahoo,ex-date-absent,,,
TVRD,2025-04-16,REVERSE_SPLIT,0.333333333333,yahoo,no-prev-bar,,,
TWAV,2023-01-04,REVERSE_SPLIT,0.0666666666667,yahoo,ex-date-absent,,,
TWAV,2024-08-26,REVERSE_SPLIT,0.025,yahoo,ex-date-absent,,,
TWG,2025-07-21,REVERSE_SPLIT,0.011111,yahoo,drifted,0.015,0.0172,persistent
TWM,2024-11-07,REVERSE_SPLIT,0.2,yahoo,corroborated,0.1992,0.1983,persistent
TWO,2022-11-02,REVERSE_SPLIT,0.266667,inband,corroborated,0.2545,0.2525,persistent
TWOU,2024-06-14,REVERSE_SPLIT,0.033333,inband,corroborated,0.0338,0.0318,persistent
TXMD,2022-05-09,REVERSE_SPLIT,0.02,yahoo,not-corroborated,0.0233,0.0349,persistent
TXXS,2026-07-06,REVERSE_SPLIT,0.1,yahoo,ex-date-absent,,,
TZA,2026-07-15,REVERSE_SPLIT,0.1,yahoo,corroborated,0.1006,0.1011,persistent
UAVS,2024-02-09,REVERSE_SPLIT,0.05,yahoo,corroborated,0.0527,0.0535,persistent
UAVS,2024-10-15,REVERSE_SPLIT,0.02,yahoo,not-corroborated,0.0333,0.0363,persistent
UBX,2022-10-20,REVERSE_SPLIT,0.096774,inband,corroborated,0.1139,0.1098,persistent
UBXG,2024-11-27,REVERSE_SPLIT,0.0625,inband,corroborated,0.0703,0.0745,persistent
UBXG,2026-05-22,REVERSE_SPLIT,0.038462,inband,corroborated,0.0419,0.0419,persistent
UCAR,2024-04-03,REVERSE_SPLIT,0.01,yahoo,corroborated,0.0096,0.0103,persistent
UCAR,2026-04-01,REVERSE_SPLIT,0.1,yahoo,drifted,0.0877,0.0768,persistent
UCC,2022-01-13,FORWARD_SPLIT,2.0,yahoo,ex-date-absent,,,
UCC,2025-04-07,FORWARD_SPLIT,1.391304,inband,drifted,1.0973,1.0973,bad-open-print
UCO,2022-05-26,FORWARD_SPLIT,4.0,yahoo,corroborated,3.8801,3.7574,persistent
UDOW,2025-11-20,FORWARD_SPLIT,2.0,yahoo,corroborated,1.9716,2.0501,persistent
UGE,2022-01-13,FORWARD_SPLIT,4.0,yahoo,ex-date-absent,,,
UGL,2025-06-13,FORWARD_SPLIT,4.0,yahoo,corroborated,3.9271,3.894,persistent
UGRO,2026-02-09,REVERSE_SPLIT,0.046875,inband,corroborated,0.0386,0.0413,persistent
UHAL,2022-11-10,FORWARD_SPLIT,10.0,yahoo,corroborated,9.6285,9.9053,persistent
UK,2022-04-22,REVERSE_SPLIT,0.05,yahoo,ex-date-absent,,,
UK,2023-11-30,REVERSE_SPLIT,0.083333,yahoo,corroborated,0.0515,0.0967,persistent
UK,2026-04-30,REVERSE_SPLIT,0.1,yahoo,ex-date-absent,,,
UL,2025-12-09,REVERSE_SPLIT,0.888,yahoo,corroborated,0.8869,0.8635,persistent
ULTY,2025-12-01,REVERSE_SPLIT,0.1,yahoo,corroborated,0.1034,0.1018,persistent
ULY,2025-03-18,REVERSE_SPLIT,0.083333,inband,corroborated,0.0948,0.0815,persistent
UNCY,2025-06-20,REVERSE_SPLIT,0.1,yahoo,corroborated,0.1078,0.1071,persistent
UNG,2024-01-24,REVERSE_SPLIT,0.25,yahoo,corroborated,0.2437,0.2392,persistent
UNIT,2025-08-04,REVERSE_SPLIT,0.602,yahoo,corroborated,0.648,0.6048,persistent
UNX,2026-03-10,REVERSE_SPLIT,0.1,yahoo,corroborated,0.1079,0.1045,persistent
UONE,2026-01-23,REVERSE_SPLIT,0.1,yahoo,corroborated,0.088,0.088,persistent
UONEK,2026-01-23,REVERSE_SPLIT,0.1,yahoo,ex-date-absent,,,
UP,2023-06-08,REVERSE_SPLIT,0.1,yahoo,corroborated,0.1018,0.0944,persistent
UP,2026-04-27,REVERSE_SPLIT,0.05,yahoo,drifted,0.0521,0.0664,persistent
UPC,2023-07-28,REVERSE_SPLIT,0.166667,yahoo,corroborated,0.1582,0.1816,persistent
UPC,2024-11-18,REVERSE_SPLIT,0.066667,yahoo,corroborated,0.0654,0.0711,persistent
UPC,2025-03-24,REVERSE_SPLIT,0.025,yahoo,corroborated,0.0235,0.0215,persistent
UPH,2022-12-09,REVERSE_SPLIT,0.096774,inband,corroborated,0.1016,0.0967,persistent
UPLD,2026-06-17,REVERSE_SPLIT,0.1,yahoo,corroborated,0.0984,0.1083,persistent
UPRO,2022-01-13,FORWARD_SPLIT,2.0,yahoo,corroborated,1.9857,2.0858,persistent
UPSX,2025-12-02,REVERSE_SPLIT,0.2,yahoo,corroborated,0.1986,0.2154,persistent
UPW,2025-11-20,FORWARD_SPLIT,4.0,yahoo,ex-date-absent,,,
UPXI,2024-10-03,REVERSE_SPLIT,0.05,yahoo,drifted,0.0601,0.0638,persistent
URNM,2022-12-21,FORWARD_SPLIT,2.0,yahoo,corroborated,1.9634,1.9538,persistent
USAS,2025-08-26,REVERSE_SPLIT,0.4,yahoo,corroborated,0.3849,0.3975,persistent
USBC,2025-02-19,REVERSE_SPLIT,0.025,yahoo,ex-date-absent,,,
USCB,2024-04-24,FORWARD_SPLIT,1.454545,inband,drifted,1.0209,1.0209,bad-open-print
USD,2024-11-07,FORWARD_SPLIT,2.0,yahoo,corroborated,1.9751,1.9229,persistent
USD,2025-11-20,FORWARD_SPLIT,2.0,yahoo,corroborated,1.8613,2.1518,persistent
USFR,2022-03-24,REVERSE_SPLIT,0.5,yahoo,corroborated,0.5001,0.5,persistent
USLM,2024-07-15,FORWARD_SPLIT,5.0,yahoo,corroborated,4.8693,4.8156,persistent
USOI,2022-09-27,REVERSE_SPLIT,0.05,yahoo,corroborated,0.0494,0.0491,persistent
USWS,2021-10-01,REVERSE_SPLIT,0.294118,inband,corroborated,0.2974,0.2857,persistent
USWS,2022-08-05,REVERSE_SPLIT,0.166667,inband,corroborated,0.1717,0.1682,persistent
USX,2026-06-08,REVERSE_SPLIT,0.325,inband,ex-date-absent,,,
UTF,2025-09-22,FORWARD_SPLIT,1.017,yahoo,corroborated,1.0245,1.0283,persistent
UTRS,2023-10-02,REVERSE_SPLIT,0.05,yahoo,corroborated,0.0508,0.0494,persistent
UTSI,2022-06-29,REVERSE_SPLIT,0.25,yahoo,ex-date-absent,,,
UVIX,2023-01-25,REVERSE_SPLIT,0.2,yahoo,corroborated,0.1921,0.2015,persistent
UVIX,2023-10-11,REVERSE_SPLIT,0.1,yahoo,corroborated,0.101,0.1033,persistent
UVIX,2025-01-15,REVERSE_SPLIT,0.1,yahoo,corroborated,0.1028,0.1194,persistent
UVIX,2026-07-01,REVERSE_SPLIT,0.05,yahoo,corroborated,0.0502,0.0493,persistent
UVXY,2023-06-23,REVERSE_SPLIT,0.1,yahoo,corroborated,0.098,0.0979,persistent
UVXY,2024-04-11,REVERSE_SPLIT,0.2,yahoo,corroborated,0.1916,0.2052,persistent
UVXY,2025-11-20,REVERSE_SPLIT,0.2,yahoo,corroborated,0.212,0.1803,persistent
UXIN,2022-10-28,REVERSE_SPLIT,0.1,yahoo,corroborated,0.1244,0.1202,persistent
UXIN,2024-01-16,REVERSE_SPLIT,0.1,yahoo,corroborated,0.1127,0.1053,persistent
UXRP,2026-05-28,REVERSE_SPLIT,0.2,yahoo,ex-date-absent,,,
UYM,2022-05-27,FORWARD_SPLIT,4.0,yahoo,ex-date-absent,,,
UZX,2025-04-07,REVERSE_SPLIT,0.1,yahoo,ex-date-absent,,,
VAI,2022-04-06,REVERSE_SPLIT,0.1,yahoo,ex-date-absent,,,
VAI,2025-07-29,REVERSE_SPLIT,0.1,yahoo,ex-date-absent,,,
VALN,2023-11-20,REVERSE_SPLIT,0.414286,inband,ex-date-absent,,,
VANI,2022-08-19,REVERSE_SPLIT,0.333333333333,yahoo,ex-date-absent,,,
VAPO,2023-08-18,REVERSE_SPLIT,0.130435,inband,corroborated,0.1519,0.1242,persistent
VATE,2024-08-09,REVERSE_SPLIT,0.1,yahoo,corroborated,0.1167,0.1096,persistent
VBIO,2023-08-23,REVERSE_SPLIT,0.01,yahoo,ex-date-absent,,,
VBIO,2025-03-07,REVERSE_SPLIT,0.0588235294118,yahoo,ex-date-absent,,,
VBIO,2026-08-31,REVERSE_SPLIT,0.04,yahoo,corroborated,0.0348,0.0332,persistent
VBIV,2023-04-12,REVERSE_SPLIT,0.034483,inband,drifted,0.038,0.0484,persistent
VCIG,2024-11-05,REVERSE_SPLIT,0.020408,yahoo,corroborated,0.0193,0.0205,persistent
VCIG,2025-04-03,REVERSE_SPLIT,0.05,yahoo,corroborated,0.0513,0.0567,persistent
VCIG,2025-09-16,REVERSE_SPLIT,0.033333,yahoo,corroborated,0.0346,0.0385,persistent
VCIG,2026-02-27,REVERSE_SPLIT,0.016667,yahoo,drifted,0.0186,0.0223,persistent
VCIG,2026-08-24,REVERSE_SPLIT,0.066667,yahoo,corroborated,0.0642,0.0708,persistent
VCNX,2023-09-26,REVERSE_SPLIT,0.066667,yahoo,drifted,0.0528,0.0875,persistent
VCNX,2024-02-20,REVERSE_SPLIT,0.071429,yahoo,drifted,0.0929,0.092,persistent
VCSA,2023-10-03,REVERSE_SPLIT,0.045455,inband,corroborated,0.054,0.0525,persistent
VEEA,2026-08-31,REVERSE_SPLIT,0.05,yahoo,corroborated,0.0615,0.0583,persistent
VEEE,2025-04-08,REVERSE_SPLIT,0.1,yahoo,corroborated,0.0957,0.1057,persistent
VEEE,2026-05-04,REVERSE_SPLIT,0.027027,yahoo,corroborated,0.0273,0.0266,persistent
VELO,2024-06-13,REVERSE_SPLIT,0.0285714285714,yahoo,ex-date-absent,,,
VELO,2025-07-28,REVERSE_SPLIT,0.0666666666667,yahoo,ex-date-absent,,,
VEON,2023-03-08,REVERSE_SPLIT,0.04,yahoo,corroborated,0.0421,0.0421,persistent
VERO,2023-05-12,REVERSE_SPLIT,0.071429,inband,drifted,0.0628,0.0527,persistent
VERO,2025-03-04,REVERSE_SPLIT,0.09,inband,corroborated,0.1129,0.0927,persistent
VERU,2025-08-11,REVERSE_SPLIT,0.1,yahoo,corroborated,0.1079,0.1031,persistent
VGT,2026-04-21,FORWARD_SPLIT,8.0,yahoo,corroborated,7.9706,8.0124,persistent
VHC,2023-10-26,REVERSE_SPLIT,0.05,yahoo,corroborated,0.0557,0.0557,persistent
VIA,2023-03-22,REVERSE_SPLIT,0.21875,inband,corroborated,0.2126,0.2507,persistent
VIEW,2023-07-27,REVERSE_SPLIT,0.015625,inband,drifted,0.0155,0.0111,persistent
VINC,2025-01-28,REVERSE_SPLIT,0.05,yahoo,corroborated,0.0529,0.0588,persistent
VINO,2022-11-04,REVERSE_SPLIT,0.083333,yahoo,corroborated,0.0971,0.0971,persistent
VINO,2023-09-25,REVERSE_SPLIT,0.1,yahoo,corroborated,0.0848,0.1053,persistent
VINO,2024-05-01,REVERSE_SPLIT,0.1,yahoo,drifted,0.1283,0.1259,persistent
VIOG,2023-03-14,FORWARD_SPLIT,2.0,yahoo,corroborated,2.0609,2.0609,persistent
VIOO,2023-03-14,FORWARD_SPLIT,2.0,yahoo,corroborated,1.9878,1.9724,persistent
VIOV,2023-03-14,FORWARD_SPLIT,2.0,yahoo,ex-date-absent,,,
VIP,2021-09-15,REVERSE_SPLIT,0.207,yahoo,ex-date-absent,,,
VIP,2023-05-16,REVERSE_SPLIT,0.1,yahoo,ex-date-absent,,,
VISL,2023-05-01,REVERSE_SPLIT,0.05,yahoo,corroborated,0.0521,0.0548,persistent
VIVK,2022-02-14,REVERSE_SPLIT,0.0333333333333,yahoo,no-prev-bar,,,
VIVK,2025-09-05,FORWARD_SPLIT,1.034,yahoo,corroborated,1.061,1.1518,persistent
VIVK,2026-03-24,REVERSE_SPLIT,0.005,yahoo,ex-date-absent,,,
VIVK,2026-07-17,REVERSE_SPLIT,0.05,yahoo,not-corroborated,0.0505,0.0964,persistent
VIVO,2023-10-06,REVERSE_SPLIT,0.1,yahoo,ex-date-absent,,,
VIVS,2025-03-21,REVERSE_SPLIT,0.0833333333333,yahoo,ex-date-absent,,,
VIXY,2023-06-23,REVERSE_SPLIT,0.2,yahoo,corroborated,0.1949,0.1974,persistent
VIXY,2024-11-07,REVERSE_SPLIT,0.25,yahoo,corroborated,0.2534,0.2583,persistent
VLCN,2024-06-07,REVERSE_SPLIT,0.0125,inband,corroborated,0.0136,0.0156,persistent
VLCN,2025-06-12,REVERSE_SPLIT,0.133333,inband,corroborated,0.1181,0.1094,persistent
VLD,2024-06-13,REVERSE_SPLIT,0.037037,inband,corroborated,0.0355,0.0318,persistent
VMAR,2024-08-22,REVERSE_SPLIT,0.066667,yahoo,drifted,0.0904,0.0995,persistent
VMAR,2024-10-08,REVERSE_SPLIT,0.111111,yahoo,corroborated,0.1046,0.1282,persistent
VMAR,2025-03-31,REVERSE_SPLIT,0.1,yahoo,corroborated,0.0832,0.0813,persistent
VMAR,2026-01-14,REVERSE_SPLIT,0.025,yahoo,corroborated,0.0247,0.0257,persistent
VMAR,2026-06-17,REVERSE_SPLIT,0.1,yahoo,drifted,0.0788,0.068,persistent
VMAR,2026-08-26,REVERSE_SPLIT,0.1,yahoo,drifted,0.0922,0.0763,persistent
VNRX,2026-04-28,REVERSE_SPLIT,0.05,yahoo,corroborated,0.0534,0.0504,persistent
VO,2026-04-21,FORWARD_SPLIT,4.0,yahoo,corroborated,4.0001,4.0236,persistent
VOLT,2024-12-04,REVERSE_SPLIT,0.2375,inband,ex-date-absent,,,
VOOG,2026-04-21,FORWARD_SPLIT,6.0,yahoo,corroborated,5.9627,6.0393,persistent
VOR,2025-09-19,REVERSE_SPLIT,0.05,yahoo,corroborated,0.0532,0.0559,persistent
VRAX,2023-12-18,REVERSE_SPLIT,0.1,yahoo,corroborated,0.1131,0.1131,persistent
VRAX,2026-06-26,REVERSE_SPLIT,0.04,yahoo,corroborated,0.0373,0.0439,persistent
VRCA,2025-07-25,REVERSE_SPLIT,0.1,yahoo,corroborated,0.1091,0.1091,persistent
VRM,2024-02-14,REVERSE_SPLIT,0.014286,inband,corroborated,0.0139,0.0137,persistent
VRPX,2024-03-01,REVERSE_SPLIT,0.1,yahoo,corroborated,0.0883,0.0811,persistent
VRPX,2025-03-21,REVERSE_SPLIT,0.04,yahoo,corroborated,0.0351,0.0475,persistent
VRTL,2026-06-26,FORWARD_SPLIT,3.0,yahoo,corroborated,3.3612,3.3998,persistent
VS,2022-11-09,REVERSE_SPLIT,0.066667,yahoo,corroborated,0.0756,0.0813,persistent
VS,2023-12-29,REVERSE_SPLIT,0.0625,yahoo,corroborated,0.0603,0.0585,persistent
VSA,2021-12-23,REVERSE_SPLIT,0.2,yahoo,ex-date-absent,,,
VSA,2025-12-22,REVERSE_SPLIT,0.02,yahoo,corroborated,0.0187,0.0179,persistent
VSA,2026-05-26,REVERSE_SPLIT,0.1,yahoo,corroborated,0.0863,0.0821,persistent
VSME,2024-06-18,REVERSE_SPLIT,0.142857,yahoo,corroborated,0.1626,0.1626,persistent
VSME,2026-01-12,REVERSE_SPLIT,0.05,yahoo,corroborated,0.0492,0.0511,persistent
VSTD,2023-11-28,REVERSE_SPLIT,0.1,yahoo,ex-date-absent,,,
VSTD,2025-07-31,FORWARD_SPLIT,4.0,yahoo,ex-date-absent,,,
VSTL,2026-03-19,REVERSE_SPLIT,0.333333,yahoo,corroborated,0.3475,0.3475,persistent
VSTM,2023-06-01,REVERSE_SPLIT,0.083333,yahoo,corroborated,0.0876,0.084,persistent
VTAK,2022-10-03,REVERSE_SPLIT,0.02,yahoo,ex-date-absent,,,
VTAK,2024-07-15,REVERSE_SPLIT,0.1,yahoo,corroborated,0.1189,0.1228,persistent
VTAK,2025-08-15,REVERSE_SPLIT,0.052632,yahoo,corroborated,0.0544,0.0587,persistent
VTGN,2023-06-07,REVERSE_SPLIT,0.033333,yahoo,corroborated,0.0329,0.0362,persistent
VTVT,2023-11-21,REVERSE_SPLIT,0.025,yahoo,drifted,0.0311,0.0335,persistent
VUG,2026-04-21,FORWARD_SPLIT,6.0,yahoo,corroborated,5.9771,6.0423,persistent
VVOS,2023-10-27,REVERSE_SPLIT,0.04,yahoo,drifted,0.061,0.0577,persistent
VXX,2023-03-07,REVERSE_SPLIT,0.25,yahoo,corroborated,0.254,0.2439,persistent
VXX,2024-07-24,REVERSE_SPLIT,0.25,yahoo,corroborated,0.246,0.2194,persistent
VXZ,2024-07-24,REVERSE_SPLIT,0.25,yahoo,ex-date-absent,,,
VYNE,2023-02-13,REVERSE_SPLIT,0.06,inband,ex-date-absent,,,
VYNE,2026-07-27,REVERSE_SPLIT,0.02,yahoo,corroborated,0.0203,0.0192,persistent
VYNT,2022-11-02,REVERSE_SPLIT,0.235294,inband,corroborated,0.2492,0.2492,persistent
VYX,2023-10-17,FORWARD_SPLIT,1.63,yahoo,no-prev-bar,,,
WAI,2025-05-05,REVERSE_SPLIT,0.043478,inband,ex-date-absent,,,
WAI,2025-09-08,REVERSE_SPLIT,0.037037,inband,corroborated,0.0456,0.0458,persistent
WATT,2023-08-16,REVERSE_SPLIT,0.05,yahoo,drifted,0.0569,0.0774,persistent
WATT,2025-08-11,REVERSE_SPLIT,0.033333,yahoo,corroborated,0.0434,0.0395,persistent
WAVD,2023-10-18,REVERSE_SPLIT,0.096774,inband,corroborated,0.0842,0.0812,persistent
WBUY,2025-04-10,REVERSE_SPLIT,0.00833333333333,yahoo,ex-date-absent,,,
WBX,2025-07-03,REVERSE_SPLIT,0.052632,inband,corroborated,0.0523,0.0516,persistent
WCT,2026-03-06,REVERSE_SPLIT,0.02,yahoo,corroborated,0.0216,0.0216,persistent
WDC,2025-02-24,FORWARD_SPLIT,1.323,yahoo,corroborated,1.3085,1.4031,persistent
WDCX,2026-06-03,FORWARD_SPLIT,3.0,yahoo,corroborated,3.0307,2.7665,persistent
WDTE,2024-08-01,REVERSE_SPLIT,0.333333333333,yahoo,ex-date-absent,,,
WE,2023-09-05,REVERSE_SPLIT,0.025,inband,corroborated,0.0303,0.0311,persistent
WEAT,2025-11-25,REVERSE_SPLIT,0.2,yahoo,corroborated,0.2007,0.1997,persistent
WEBS,2024-11-04,REVERSE_SPLIT,0.1,yahoo,corroborated,0.0982,0.0998,persistent
WEED,2023-05-01,REVERSE_SPLIT,0.2,yahoo,ex-date-absent,,,
WETO,2026-08-03,REVERSE_SPLIT,0.01,yahoo,corroborated,0.012,0.0122,persistent
WFF,2026-04-13,REVERSE_SPLIT,0.2,yahoo,ex-date-absent,,,
WGS,2023-05-04,REVERSE_SPLIT,0.030303,yahoo,corroborated,0.0315,0.0318,persistent
WHLR,2023-08-18,REVERSE_SPLIT,0.1,yahoo,corroborated,0.0887,0.0985,persistent
WHLR,2024-05-17,REVERSE_SPLIT,0.041667,yahoo,drifted,0.0433,0.0538,persistent
WHLR,2024-06-20,REVERSE_SPLIT,0.166667,yahoo,not-corroborated,0.9817,0.9781,bad-open-print
WHLR,2024-06-28,REVERSE_SPLIT,0.2,yahoo,corroborated,0.1526,0.1769,persistent
WHLR,2024-09-20,REVERSE_SPLIT,0.333333,yahoo,drifted,0.3159,0.4372,persistent
WHLR,2024-11-19,REVERSE_SPLIT,0.5,yahoo,corroborated,0.5547,0.5585,persistent
WHLR,2025-01-28,REVERSE_SPLIT,0.25,yahoo,corroborated,0.3413,0.3002,persistent
WHLR,2025-03-27,REVERSE_SPLIT,0.2,yahoo,corroborated,0.2258,0.2273,persistent
WHLR,2025-05-27,REVERSE_SPLIT,0.142857,yahoo,corroborated,0.1397,0.1381,persistent
WHLR,2025-09-23,REVERSE_SPLIT,0.2,yahoo,corroborated,0.1996,0.2035,persistent
WHLR,2025-12-01,REVERSE_SPLIT,0.5,yahoo,corroborated,0.4095,0.4455,persistent
WHLR,2026-01-20,REVERSE_SPLIT,0.333333,yahoo,corroborated,0.3353,0.3161,persistent
WHLR,2026-04-20,REVERSE_SPLIT,0.333333,yahoo,corroborated,0.2906,0.3108,persistent
WHLR,2026-06-18,REVERSE_SPLIT,0.25,yahoo,corroborated,0.2254,0.2348,persistent
WHLR,2026-07-28,REVERSE_SPLIT,0.2,yahoo,corroborated,0.1644,0.1886,persistent
WHLR,2026-08-27,REVERSE_SPLIT,0.25,yahoo,drifted,0.2804,0.3536,persistent
WIMI,2025-04-03,FORWARD_SPLIT,2.0,yahoo,corroborated,1.4548,1.7318,persistent
WIMI,2025-04-14,REVERSE_SPLIT,0.05,yahoo,drifted,0.0518,0.067,persistent
WINT,2023-02-24,REVERSE_SPLIT,0.02,yahoo,corroborated,0.0194,0.0236,persistent
WINT,2024-04-22,REVERSE_SPLIT,0.055556,yahoo,corroborated,0.0697,0.062,persistent
WINT,2025-02-21,REVERSE_SPLIT,0.02,yahoo,corroborated,0.022,0.022,persistent
WISA,2023-01-27,REVERSE_SPLIT,0.0125,inband,corroborated,0.01,0.0123,persistent
WISH,2023-04-12,REVERSE_SPLIT,0.035714,inband,corroborated,0.0372,0.0412,persistent
WIT,2024-12-11,FORWARD_SPLIT,2.0,yahoo,corroborated,1.9781,2.0,persistent
WKEY,2022-06-23,REVERSE_SPLIT,0.5,yahoo,ex-date-absent,,,
WKEY,2023-07-05,REVERSE_SPLIT,0.4,yahoo,corroborated,0.413,0.4064,persistent
WKHS,2024-06-17,REVERSE_SPLIT,0.05,yahoo,drifted,0.0567,0.0686,persistent
WKHS,2025-03-17,REVERSE_SPLIT,0.08,yahoo,drifted,0.0847,0.1013,persistent
WKHS,2025-12-08,REVERSE_SPLIT,0.083333,yahoo,corroborated,0.0665,0.1021,persistent
WKSP,2025-03-18,REVERSE_SPLIT,0.1,yahoo,corroborated,0.0937,0.0903,persistent
WLDS,2024-10-10,REVERSE_SPLIT,0.05,yahoo,corroborated,0.0567,0.0567,persistent
WLDS,2025-03-17,REVERSE_SPLIT,0.25,yahoo,corroborated,0.1968,0.2353,persistent
